,Origin,Date,mta_ridership,uber_ridership
3220,University Heights/Morris Heights,2016-05,554776.0,1126.0
3221,University Heights/Morris Heights,2016-06,538284.0,1088.0
3222,University Heights/Morris Heights,2016-07,469411.0,991.0
3223,University Heights/Morris Heights,2016-08,516581.0,1262.0
3224,University Heights/Morris Heights,2016-09,551807.0,1298.0
3225,University Heights/Morris Heights,2016-10,539054.0,1444.0
3226,University Heights/Morris Heights,2016-11,521415.0,1915.0
3227,University Heights/Morris Heights,2016-12,487887.0,2378.0
3228,University Heights/Morris Heights,2017-01,478707.0,2710.0
3229,University Heights/Morris Heights,2017-02,442437.0,3073.0
3230,University Heights/Morris Heights,2017-03,554521.0,4457.0
3231,University Heights/Morris Heights,2017-04,479222.0,4010.0
3232,University Heights/Morris Heights,2017-05,575106.0,4869.0
3233,University Heights/Morris Heights,2017-06,523961.0,4569.0
3234,University Heights/Morris Heights,2017-07,457882.0,4218.0
3235,University Heights/Morris Heights,2017-08,501615.0,5103.0
3236,University Heights/Morris Heights,2017-09,510016.0,5127.0
3237,University Heights/Morris Heights,2017-10,563478.0,6231.0
3238,University Heights/Morris Heights,2017-11,507790.0,7372.0
3239,University Heights/Morris Heights,2017-12,441796.0,6977.0
3240,Upper East Side North,2015-01,898576.0,7375.0
3241,Upper East Side North,2015-02,899178.0,9137.0
3242,Upper East Side North,2015-03,1105317.0,7705.0
3243,Upper East Side North,2015-04,1107855.0,8215.0
3244,Upper East Side North,2015-05,1073675.0,8221.0
3245,Upper East Side North,2015-06,1176785.0,9263.0
3246,Upper East Side North,2015-07,1124865.0,9458.0
3247,Upper East Side North,2015-08,981317.0,8124.0
3248,Upper East Side North,2015-09,1078654.0,10908.0
3249,Upper East Side North,2015-10,1166645.0,13021.0
3250,Upper East Side North,2015-11,919846.0,12295.0
3251,Upper East Side North,2015-12,912530.0,11825.0
3252,Upper East Side North,2016-01,904436.0,14276.0
3253,Upper East Side North,2016-02,935359.0,12980.0
3254,Upper East Side North,2016-03,1106390.0,11814.0
3255,Upper East Side North,2016-04,1055261.0,11736.0
3256,Upper East Side North,2016-05,1061736.0,11836.0
3257,Upper East Side North,2016-06,1098051.0,11168.0
3258,Upper East Side North,2016-07,929763.0,10945.0
3259,Upper East Side North,2016-08,1006157.0,12602.0
3260,Upper East Side North,2016-09,1061923.0,14872.0
3261,Upper East Side North,2016-10,1046364.0,13499.0
3262,Upper East Side North,2016-11,983952.0,15006.0
3263,Upper East Side North,2016-12,868092.0,13752.0
3264,Upper East Side North,2017-01,1007152.0,16290.0
3265,Upper East Side North,2017-02,944059.0,14681.0
3266,Upper East Side North,2017-03,1204085.0,15991.0
3267,Upper East Side North,2017-04,1081103.0,14336.0
3268,Upper East Side North,2017-05,1224640.0,15676.0
3269,Upper East Side North,2017-06,1177708.0,13440.0
3270,Upper East Side North,2017-07,1018436.0,11208.0
3271,Upper East Side North,2017-08,1127239.0,12528.0
3272,Upper East Side North,2017-09,1129235.0,13228.0
3273,Upper East Side North,2017-10,1251302.0,15239.0
3274,Upper East Side North,2017-11,1069932.0,16225.0
3275,Upper East Side North,2017-12,904056.0,15174.0
3276,Upper East Side South,2015-01,887346.0,5940.0
3277,Upper East Side South,2015-02,890106.0,7505.0
3278,Upper East Side South,2015-03,1114251.0,6546.0
3279,Upper East Side South,2015-04,1135810.0,6831.0
3280,Upper East Side South,2015-05,1077961.0,7005.0
3281,Upper East Side South,2015-06,1176688.0,7991.0
3282,Upper East Side South,2015-07,1130015.0,10147.0
3283,Upper East Side South,2015-08,988836.0,7275.0
3284,Upper East Side South,2015-09,1120091.0,9068.0
3285,Upper East Side South,2015-10,1211451.0,10771.0
3286,Upper East Side South,2015-11,939504.0,10066.0
3287,Upper East Side South,2015-12,947765.0,9680.0
3288,Upper East Side South,2016-01,892375.0,11589.0
3289,Upper East Side South,2016-02,924648.0,12193.0
3290,Upper East Side South,2016-03,1126550.0,11359.0
3291,Upper East Side South,2016-04,1083818.0,11745.0
3292,Upper East Side South,2016-05,1099650.0,11946.0
3293,Upper East Side South,2016-06,1138263.0,11434.0
3294,Upper East Side South,2016-07,982505.0,11080.0
3295,Upper East Side South,2016-08,1062649.0,11171.0
3296,Upper East Side South,2016-09,1132852.0,13213.0
3297,Upper East Side South,2016-10,1095807.0,11683.0
3298,Upper East Side South,2016-11,1004677.0,12575.0
3299,Upper East Side South,2016-12,891527.0,12030.0
3300,Upper East Side South,2017-01,942686.0,13692.0
3301,Upper East Side South,2017-02,851029.0,13094.0
3302,Upper East Side South,2017-03,1107215.0,15129.0
3303,Upper East Side South,2017-04,1013065.0,13577.0
3304,Upper East Side South,2017-05,1161168.0,15330.0
3305,Upper East Side South,2017-06,1127556.0,15195.0
3306,Upper East Side South,2017-07,955665.0,13017.0
3307,Upper East Side South,2017-08,1052833.0,13846.0
3308,Upper East Side South,2017-09,1041269.0,14235.0
3309,Upper East Side South,2017-10,1149868.0,15910.0
3310,Upper East Side South,2017-11,956479.0,16771.0
3311,Upper East Side South,2017-12,839241.0,15514.0
3312,Upper West Side North,2015-01,624030.0,5029.0
3313,Upper West Side North,2015-02,638794.0,5732.0
3314,Upper West Side North,2015-03,771834.0,5457.0
3315,Upper West Side North,2015-04,774962.0,5456.0
3316,Upper West Side North,2015-05,736142.0,5642.0
3317,Upper West Side North,2015-06,786643.0,6870.0
3318,Upper West Side North,2015-07,755350.0,7156.0
3319,Upper West Side North,2015-08,646086.0,6854.0
3320,Upper West Side North,2015-09,735465.0,7942.0
3321,Upper West Side North,2015-10,799856.0,9178.0
3322,Upper West Side North,2015-11,659423.0,8561.0
3323,Upper West Side North,2015-12,657904.0,8647.0
3324,Upper West Side North,2016-01,642645.0,10044.0
3325,Upper West Side North,2016-02,664492.0,8986.0
3326,Upper West Side North,2016-03,792874.0,9152.0
3327,Upper West Side North,2016-04,736933.0,8340.0
3328,Upper West Side North,2016-05,709950.0,8785.0
3329,Upper West Side North,2016-06,752967.0,9386.0
3330,Upper West Side North,2016-07,646065.0,9457.0
3331,Upper West Side North,2016-08,681981.0,11373.0
3332,Upper West Side North,2016-09,757133.0,12063.0
3333,Upper West Side North,2016-10,715334.0,10895.0
3334,Upper West Side North,2016-11,689168.0,12208.0
3335,Upper West Side North,2016-12,616236.0,11794.0
3336,Upper West Side North,2017-01,627362.0,13672.0
3337,Upper West Side North,2017-02,588597.0,12737.0
3338,Upper West Side North,2017-03,738965.0,13422.0
3339,Upper West Side North,2017-04,640853.0,11594.0
3340,Upper West Side North,2017-05,758764.0,13477.0
3341,Upper West Side North,2017-06,721020.0,13807.0
3342,Upper West Side North,2017-07,606140.0,12339.0
3343,Upper West Side North,2017-08,652392.0,13643.0
3344,Upper West Side North,2017-09,666740.0,13704.0
3345,Upper West Side North,2017-10,742138.0,15295.0
3346,Upper West Side North,2017-11,650142.0,16518.0
3347,Upper West Side North,2017-12,540429.0,15626.0
3348,Upper West Side South,2015-01,725446.0,6276.0
3349,Upper West Side South,2015-02,727988.0,7542.0
3350,Upper West Side South,2015-03,903735.0,6994.0
3351,Upper West Side South,2015-04,927245.0,7546.0
3352,Upper West Side South,2015-05,863699.0,7613.0
3353,Upper West Side South,2015-06,932170.0,8313.0
3354,Upper West Side South,2015-07,904264.0,8868.0
3355,Upper West Side South,2015-08,776742.0,8433.0
3356,Upper West Side South,2015-09,862801.0,10224.0
3357,Upper West Side South,2015-10,937038.0,11694.0
3358,Upper West Side South,2015-11,762755.0,10649.0
3359,Upper West Side South,2015-12,758876.0,10676.0
3360,Upper West Side South,2016-01,736408.0,12096.0
3361,Upper West Side South,2016-02,754771.0,10812.0
3362,Upper West Side South,2016-03,915308.0,10813.0
3363,Upper West Side South,2016-04,869405.0,10127.0
3364,Upper West Side South,2016-05,903657.0,10557.0
3365,Upper West Side South,2016-06,894708.0,10608.0
3366,Upper West Side South,2016-07,776834.0,10500.0
3367,Upper West Side South,2016-08,825971.0,13032.0
3368,Upper West Side South,2016-09,887562.0,13902.0
3369,Upper West Side South,2016-10,859105.0,12803.0
3370,Upper West Side South,2016-11,802422.0,14099.0
3371,Upper West Side South,2016-12,715877.0,13312.0
3372,Upper West Side South,2017-01,732012.0,16086.0
3373,Upper West Side South,2017-02,665807.0,14522.0
3374,Upper West Side South,2017-03,863793.0,15858.0
3375,Upper West Side South,2017-04,767292.0,13562.0
3376,Upper West Side South,2017-05,883156.0,14730.0
3377,Upper West Side South,2017-06,844227.0,12911.0
3378,Upper West Side South,2017-07,714552.0,11579.0
3379,Upper West Side South,2017-08,774098.0,12707.0
3380,Upper West Side South,2017-09,775213.0,12557.0
3381,Upper West Side South,2017-10,862281.0,14053.0
3382,Upper West Side South,2017-11,743670.0,15379.0
3383,Upper West Side South,2017-12,619703.0,13889.0
3384,Van Cortlandt Village,2015-01,620233.0,163.0
3385,Van Cortlandt Village,2015-02,621244.0,277.0
3386,Van Cortlandt Village,2015-03,762032.0,249.0
3387,Van Cortlandt Village,2015-04,744826.0,238.0
3388,Van Cortlandt Village,2015-05,726012.0,286.0
3389,Van Cortlandt Village,2015-06,761199.0,298.0
3390,Van Cortlandt Village,2015-07,741830.0,339.0
3391,Van Cortlandt Village,2015-08,656187.0,402.0
3392,Van Cortlandt Village,2015-09,745951.0,483.0
3393,Van Cortlandt Village,2015-10,803054.0,604.0
3394,Van Cortlandt Village,2015-11,682336.0,648.0
3395,Van Cortlandt Village,2015-12,712957.0,729.0
3396,Van Cortlandt Village,2016-01,640540.0,720.0
3397,Van Cortlandt Village,2016-02,679113.0,970.0
3398,Van Cortlandt Village,2016-03,790046.0,1257.0
3399,Van Cortlandt Village,2016-04,731865.0,1154.0
3400,Van Cortlandt Village,2016-05,770908.0,1370.0
3401,Van Cortlandt Village,2016-06,773137.0,1361.0
3402,Van Cortlandt Village,2016-07,671876.0,1253.0
3403,Van Cortlandt Village,2016-08,737158.0,1486.0
3404,Van Cortlandt Village,2016-09,776652.0,1612.0
3405,Van Cortlandt Village,2016-10,736926.0,1678.0
3406,Van Cortlandt Village,2016-11,737560.0,2046.0
3407,Van Cortlandt Village,2016-12,693853.0,2371.0
3408,Van Cortlandt Village,2017-01,691460.0,2796.0
3409,Van Cortlandt Village,2017-02,632181.0,3001.0
3410,Van Cortlandt Village,2017-03,775245.0,3979.0
3411,Van Cortlandt Village,2017-04,680071.0,3693.0
3412,Van Cortlandt Village,2017-05,812589.0,4496.0
3413,Van Cortlandt Village,2017-06,744432.0,4277.0
3414,Van Cortlandt Village,2017-07,656447.0,3972.0
3415,Van Cortlandt Village,2017-08,723010.0,4479.0
3416,Van Cortlandt Village,2017-09,718321.0,4603.0
3417,Van Cortlandt Village,2017-10,796296.0,5603.0
3418,Van Cortlandt Village,2017-11,729779.0,6191.0
3419,Van Cortlandt Village,2017-12,633937.0,6006.0
3420,Washington Heights North,2015-01,624625.0,695.0
3421,Washington Heights North,2015-02,630934.0,928.0
3422,Washington Heights North,2015-03,790285.0,1062.0
3423,Washington Heights North,2015-04,771515.0,1127.0
3424,Washington Heights North,2015-05,747902.0,1376.0
3425,Washington Heights North,2015-06,774737.0,1415.0
3426,Washington Heights North,2015-07,731281.0,1642.0
3427,Washington Heights North,2015-08,658836.0,1723.0
3428,Washington Heights North,2015-09,750697.0,2082.0
3429,Washington Heights North,2015-10,794927.0,2412.0
3430,Washington Heights North,2015-11,687369.0,2263.0
3431,Washington Heights North,2015-12,691767.0,2581.0
3432,Washington Heights North,2016-01,641311.0,2574.0
3433,Washington Heights North,2016-02,667527.0,3031.0
3434,Washington Heights North,2016-03,814417.0,3562.0
3435,Washington Heights North,2016-04,744474.0,3284.0
3436,Washington Heights North,2016-05,785145.0,3616.0
3437,Washington Heights North,2016-06,766165.0,3577.0
3438,Washington Heights North,2016-07,658401.0,3309.0
3439,Washington Heights North,2016-08,728446.0,4044.0
3440,Washington Heights North,2016-09,783960.0,4323.0
3441,Washington Heights North,2016-10,752849.0,3999.0
3442,Washington Heights North,2016-11,723376.0,4645.0
3443,Washington Heights North,2016-12,665346.0,4779.0
3444,Washington Heights North,2017-01,683349.0,5453.0
3445,Washington Heights North,2017-02,632651.0,5558.0
3446,Washington Heights North,2017-03,794290.0,6701.0
3447,Washington Heights North,2017-04,694422.0,5935.0
3448,Washington Heights North,2017-05,814201.0,7326.0
3449,Washington Heights North,2017-06,760791.0,7408.0
3450,Washington Heights North,2017-07,630338.0,6570.0
3451,Washington Heights North,2017-08,711145.0,8078.0
3452,Washington Heights North,2017-09,716415.0,7892.0
3453,Washington Heights North,2017-10,809244.0,8589.0
3454,Washington Heights North,2017-11,723569.0,9271.0
3455,Washington Heights North,2017-12,620569.0,8735.0
3456,Washington Heights South,2015-01,871579.0,867.0
3457,Washington Heights South,2015-02,886533.0,1121.0
3458,Washington Heights South,2015-03,1110503.0,1299.0
3459,Washington Heights South,2015-04,1095435.0,1528.0
3460,Washington Heights South,2015-05,1026285.0,1660.0
3461,Washington Heights South,2015-06,1096020.0,1790.0
3462,Washington Heights South,2015-07,1063939.0,2219.0
3463,Washington Heights South,2015-08,938317.0,2269.0
3464,Washington Heights South,2015-09,1077718.0,2818.0
3465,Washington Heights South,2015-10,1109898.0,3197.0
3466,Washington Heights South,2015-11,916476.0,3030.0
3467,Washington Heights South,2015-12,972040.0,3387.0
3468,Washington Heights South,2016-01,895009.0,3221.0
3469,Washington Heights South,2016-02,950952.0,3820.0
3470,Washington Heights South,2016-03,1139011.0,4745.0
3471,Washington Heights South,2016-04,1058258.0,4514.0
3472,Washington Heights South,2016-05,1108636.0,4703.0
3473,Washington Heights South,2016-06,1094194.0,4600.0
3474,Washington Heights South,2016-07,945756.0,4413.0
3475,Washington Heights South,2016-08,1033609.0,5163.0
3476,Washington Heights South,2016-09,1106670.0,5432.0
3477,Washington Heights South,2016-10,1071204.0,5781.0
3478,Washington Heights South,2016-11,1008371.0,6384.0
3479,Washington Heights South,2016-12,930331.0,6620.0
3480,Washington Heights South,2017-01,939980.0,7160.0
3481,Washington Heights South,2017-02,877276.0,7348.0
3482,Washington Heights South,2017-03,1105357.0,9150.0
3483,Washington Heights South,2017-04,981387.0,8717.0
3484,Washington Heights South,2017-05,1151948.0,10054.0
3485,Washington Heights South,2017-06,1076432.0,9286.0
3486,Washington Heights South,2017-07,908341.0,8629.0
3487,Washington Heights South,2017-08,1009351.0,9996.0
3488,Washington Heights South,2017-09,1030467.0,9799.0
3489,Washington Heights South,2017-10,1145244.0,11055.0
3490,Washington Heights South,2017-11,1015008.0,11703.0
3491,Washington Heights South,2017-12,863791.0,10965.0
3492,West Village,2015-01,1150003.0,6098.0
3493,West Village,2015-02,1176736.0,7511.0
3494,West Village,2015-03,1489219.0,7100.0
3495,West Village,2015-04,1541042.0,7334.0
3496,West Village,2015-05,1437693.0,6766.0
3497,West Village,2015-06,1579856.0,7847.0
3498,West Village,2015-07,1523715.0,8696.0
3499,West Village,2015-08,1316742.0,9289.0
3500,West Village,2015-09,1466449.0,10514.0
3501,West Village,2015-10,1569566.0,11111.0
3502,West Village,2015-11,1197014.0,10199.0
3503,West Village,2015-12,1204998.0,9924.0
3504,West Village,2016-01,1149305.0,11277.0
3505,West Village,2016-02,1172603.0,11913.0
3506,West Village,2016-03,1462790.0,11758.0
3507,West Village,2016-04,1434722.0,11070.0
3508,West Village,2016-05,1467239.0,11319.0
3509,West Village,2016-06,1510969.0,11898.0
3510,West Village,2016-07,1311021.0,12194.0
3511,West Village,2016-08,1382442.0,14924.0
3512,West Village,2016-09,1413842.0,14123.0
3513,West Village,2016-10,1391759.0,13813.0
3514,West Village,2016-11,1229984.0,13527.0
3515,West Village,2016-12,1108210.0,13103.0
3516,West Village,2017-01,1146626.0,15410.0
3517,West Village,2017-02,1051349.0,14451.0
3518,West Village,2017-03,1397003.0,16083.0
3519,West Village,2017-04,1313030.0,13514.0
3520,West Village,2017-05,1466304.0,15672.0
3521,West Village,2017-06,1429850.0,16025.0
3522,West Village,2017-07,1253963.0,14799.0
3523,West Village,2017-08,1345927.0,16940.0
3524,West Village,2017-09,1298018.0,14837.0
3525,West Village,2017-10,1423446.0,16623.0
3526,West Village,2017-11,1207334.0,16921.0
3527,West Village,2017-12,996256.0,15354.0
3528,Willets Point,2015-01,16027.0,2.0
3529,Willets Point,2015-02,14216.0,1.0
3530,Willets Point,2015-03,20759.0,1.0
3531,Willets Point,2015-04,24368.0,3.0
3532,Willets Point,2015-05,24268.0,1.0
3533,Willets Point,2015-06,27253.0,2.0
3534,Willets Point,2015-07,28260.0,17.0
3535,Willets Point,2015-08,25940.0,2.0
3536,Willets Point,2015-09,23831.0,2.0
3537,Willets Point,2015-10,22585.0,6.0
3538,Willets Point,2015-11,19108.0,4.0
3539,Willets Point,2015-12,19900.0,5.0
3540,Willets Point,2016-01,17486.0,5.0
3541,Willets Point,2016-02,19200.0,3.0
3542,Willets Point,2016-03,25680.0,11.0
3543,Willets Point,2016-04,25033.0,5.0
3544,Willets Point,2016-05,28059.0,19.0
3545,Willets Point,2016-06,29037.0,12.0
3546,Willets Point,2016-07,27031.0,13.0
3547,Willets Point,2016-08,28690.0,24.0
3548,Willets Point,2016-09,25261.0,11.0
3549,Willets Point,2016-10,21878.0,13.0
3550,Willets Point,2016-11,21139.0,11.0
3551,Willets Point,2016-12,20286.0,15.0
3552,Willets Point,2017-01,20866.0,22.0
3553,Willets Point,2017-02,18931.0,14.0
3554,Willets Point,2017-03,23597.0,20.0
3555,Willets Point,2017-04,22851.0,17.0
3556,Willets Point,2017-05,26985.0,27.0
3557,Willets Point,2017-06,27422.0,31.0
3558,Willets Point,2017-07,25565.0,36.0
3559,Willets Point,2017-08,30888.0,35.0
3560,Willets Point,2017-09,23818.0,37.0
3561,Willets Point,2017-10,25161.0,39.0
3562,Willets Point,2017-11,23241.0,42.0
3563,Willets Point,2017-12,18960.0,37.0
3564,Williamsbridge/Olinville,2015-01,267127.0,65.0
3565,Williamsbridge/Olinville,2015-02,268709.0,92.0
3566,Williamsbridge/Olinville,2015-03,341497.0,133.0
3567,Williamsbridge/Olinville,2015-04,321992.0,115.0
3568,Williamsbridge/Olinville,2015-05,313613.0,175.0
3569,Williamsbridge/Olinville,2015-06,320061.0,193.0
3570,Williamsbridge/Olinville,2015-07,306806.0,206.0
3571,Williamsbridge/Olinville,2015-08,263049.0,271.0
3572,Williamsbridge/Olinville,2015-09,309568.0,323.0
3573,Williamsbridge/Olinville,2015-10,346763.0,366.0
3574,Williamsbridge/Olinville,2015-11,293258.0,312.0
3575,Williamsbridge/Olinville,2015-12,304850.0,368.0
3576,Williamsbridge/Olinville,2016-01,274230.0,401.0
3577,Williamsbridge/Olinville,2016-02,278467.0,531.0
3578,Williamsbridge/Olinville,2016-03,340301.0,739.0
3579,Williamsbridge/Olinville,2016-04,305513.0,737.0
3580,Williamsbridge/Olinville,2016-05,326866.0,831.0
3581,Williamsbridge/Olinville,2016-06,315603.0,869.0
3582,Williamsbridge/Olinville,2016-07,266266.0,928.0
3583,Williamsbridge/Olinville,2016-08,280087.0,1173.0
3584,Williamsbridge/Olinville,2016-09,311725.0,1280.0
3585,Williamsbridge/Olinville,2016-10,311798.0,1364.0
3586,Williamsbridge/Olinville,2016-11,298119.0,1722.0
3587,Williamsbridge/Olinville,2016-12,286831.0,2143.0
3588,Williamsbridge/Olinville,2017-01,286831.0,2466.0
3589,Williamsbridge/Olinville,2017-02,267733.0,2907.0
3590,Williamsbridge/Olinville,2017-03,327505.0,4023.0
3591,Williamsbridge/Olinville,2017-04,279690.0,3521.0
3592,Williamsbridge/Olinville,2017-05,338900.0,4204.0
3593,Williamsbridge/Olinville,2017-06,308435.0,4267.0
3594,Williamsbridge/Olinville,2017-07,261517.0,3852.0
3595,Williamsbridge/Olinville,2017-08,289807.0,4693.0
3596,Williamsbridge/Olinville,2017-09,294071.0,4527.0
3597,Williamsbridge/Olinville,2017-10,327620.0,5449.0
3598,Williamsbridge/Olinville,2017-11,301272.0,6591.0
3599,Williamsbridge/Olinville,2017-12,264140.0,6597.0
3600,Williamsburg (North Side),2015-01,562803.0,2944.0
3601,Williamsburg (North Side),2015-02,560217.0,3577.0
3602,Williamsburg (North Side),2015-03,685853.0,3780.0
3603,Williamsburg (North Side),2015-04,675766.0,4004.0
3604,Williamsburg (North Side),2015-05,633455.0,3989.0
3605,Williamsburg (North Side),2015-06,689500.0,4742.0
3606,Williamsburg (North Side),2015-07,663827.0,5488.0
3607,Williamsburg (North Side),2015-08,603405.0,5913.0
3608,Williamsburg (North Side),2015-09,666896.0,6710.0
3609,Williamsburg (North Side),2015-10,713905.0,7036.0
3610,Williamsburg (North Side),2015-11,593237.0,6649.0
3611,Williamsburg (North Side),2015-12,576593.0,7008.0
3612,Williamsburg (North Side),2016-01,583162.0,7148.0
3613,Williamsburg (North Side),2016-02,595477.0,7370.0
3614,Williamsburg (North Side),2016-03,705798.0,7929.0
3615,Williamsburg (North Side),2016-04,671346.0,7468.0
3616,Williamsburg (North Side),2016-05,683717.0,6983.0
3617,Williamsburg (North Side),2016-06,685407.0,7397.0
3618,Williamsburg (North Side),2016-07,1384379.0,8239.0
3619,Williamsburg (North Side),2016-08,665837.0,9209.0
3620,Williamsburg (North Side),2016-09,697973.0,9241.0
3621,Williamsburg (North Side),2016-10,681650.0,9468.0
3622,Williamsburg (North Side),2016-11,633516.0,9534.0
3623,Williamsburg (North Side),2016-12,547036.0,9291.0
3624,Williamsburg (North Side),2017-01,616379.0,10359.0
3625,Williamsburg (North Side),2017-02,563655.0,8777.0
3626,Williamsburg (North Side),2017-03,696721.0,10378.0
3627,Williamsburg (North Side),2017-04,640852.0,9308.0
3628,Williamsburg (North Side),2017-05,716823.0,10634.0
3629,Williamsburg (North Side),2017-06,672444.0,10079.0
3630,Williamsburg (North Side),2017-07,592007.0,9524.0
3631,Williamsburg (North Side),2017-08,667408.0,10821.0
3632,Williamsburg (North Side),2017-09,638511.0,10380.0
3633,Williamsburg (North Side),2017-10,719647.0,10814.0
3634,Williamsburg (North Side),2017-11,631004.0,10662.0
3635,Williamsburg (North Side),2017-12,524607.0,9701.0
3636,Williamsburg (South Side),2015-01,690993.0,2155.0
3637,Williamsburg (South Side),2015-02,694767.0,2326.0
3638,Williamsburg (South Side),2015-03,862070.0,2473.0
3639,Williamsburg (South Side),2015-04,846990.0,2842.0
3640,Williamsburg (South Side),2015-05,805549.0,2792.0
3641,Williamsburg (South Side),2015-06,867851.0,3231.0
3642,Williamsburg (South Side),2015-07,834578.0,3686.0
3643,Williamsburg (South Side),2015-08,758795.0,4121.0
3644,Williamsburg (South Side),2015-09,836635.0,4590.0
3645,Williamsburg (South Side),2015-10,892175.0,4852.0
3646,Williamsburg (South Side),2015-11,735352.0,4695.0
3647,Williamsburg (South Side),2015-12,735571.0,4940.0
3648,Williamsburg (South Side),2016-01,724792.0,5057.0
3649,Williamsburg (South Side),2016-02,735252.0,5575.0
3650,Williamsburg (South Side),2016-03,887768.0,5811.0
3651,Williamsburg (South Side),2016-04,837848.0,5329.0
3652,Williamsburg (South Side),2016-05,861597.0,5187.0
3653,Williamsburg (South Side),2016-06,865467.0,5470.0
3654,Williamsburg (South Side),2016-07,1551602.0,5689.0
3655,Williamsburg (South Side),2016-08,845135.0,6704.0
3656,Williamsburg (South Side),2016-09,880529.0,7004.0
3657,Williamsburg (South Side),2016-10,861392.0,6656.0
3658,Williamsburg (South Side),2016-11,799231.0,7139.0
3659,Williamsburg (South Side),2016-12,699471.0,7204.0
3660,Williamsburg (South Side),2017-01,769547.0,8183.0
3661,Williamsburg (South Side),2017-02,705874.0,7038.0
3662,Williamsburg (South Side),2017-03,872904.0,8496.0
3663,Williamsburg (South Side),2017-04,798000.0,7436.0
3664,Williamsburg (South Side),2017-05,914114.0,8165.0
3665,Williamsburg (South Side),2017-06,858894.0,7626.0
3666,Williamsburg (South Side),2017-07,750165.0,7056.0
3667,Williamsburg (South Side),2017-08,841815.0,8220.0
3668,Williamsburg (South Side),2017-09,813128.0,7271.0
3669,Williamsburg (South Side),2017-10,899562.0,7862.0
3670,Williamsburg (South Side),2017-11,789626.0,8486.0
3671,Williamsburg (South Side),2017-12,663602.0,7745.0
3672,Woodhaven,2015-01,451866.0,210.0
3673,Woodhaven,2015-02,456958.0,361.0
3674,Woodhaven,2015-03,567849.0,420.0
3675,Woodhaven,2015-04,547125.0,388.0
3676,Woodhaven,2015-05,530372.0,405.0
3677,Woodhaven,2015-06,523585.0,463.0
3678,Woodhaven,2015-07,509130.0,402.0
3679,Woodhaven,2015-08,452840.0,470.0
3680,Woodhaven,2015-09,531540.0,525.0
3681,Woodhaven,2015-10,576061.0,699.0
3682,Woodhaven,2015-11,498429.0,744.0
3683,Woodhaven,2015-12,522069.0,882.0
3684,Woodhaven,2016-01,476699.0,1068.0
3685,Woodhaven,2016-02,502450.0,1338.0
3686,Woodhaven,2016-03,605814.0,1817.0
3687,Woodhaven,2016-04,538618.0,1596.0
3688,Woodhaven,2016-05,559226.0,1726.0
3689,Woodhaven,2016-06,547757.0,1675.0
3690,Woodhaven,2016-07,480968.0,1609.0
3691,Woodhaven,2016-08,537449.0,1866.0
3692,Woodhaven,2016-09,573568.0,1843.0
3693,Woodhaven,2016-10,540780.0,1874.0
3694,Woodhaven,2016-11,544474.0,2304.0
3695,Woodhaven,2016-12,507906.0,2504.0
3696,Woodhaven,2017-01,498537.0,2584.0
3697,Woodhaven,2017-02,471327.0,2536.0
3698,Woodhaven,2017-03,579101.0,3466.0
3699,Woodhaven,2017-04,494967.0,2947.0
3700,Woodhaven,2017-05,581889.0,3684.0
3701,Woodhaven,2017-06,536073.0,3551.0
3702,Woodhaven,2017-07,463991.0,3143.0
3703,Woodhaven,2017-08,521414.0,3802.0
3704,Woodhaven,2017-09,522609.0,3750.0
3705,Woodhaven,2017-10,576795.0,4265.0
3706,Woodhaven,2017-11,527429.0,4929.0
3707,Woodhaven,2017-12,458453.0,4885.0
3708,Woodside,2015-01,1538165.0,322.0
3709,Woodside,2015-02,1544369.0,460.0
3710,Woodside,2015-03,1940149.0,560.0
3711,Woodside,2015-04,1923715.0,578.0
3712,Woodside,2015-05,1837513.0,556.0
3713,Woodside,2015-06,1899138.0,714.0
3714,Woodside,2015-07,1871436.0,1111.0
3715,Woodside,2015-08,1680373.0,908.0
3716,Woodside,2015-09,1872617.0,1092.0
3717,Woodside,2015-10,1962068.0,1101.0
3718,Woodside,2015-11,1697771.0,1112.0
3719,Woodside,2015-12,1726011.0,1230.0
3720,Woodside,2016-01,1585664.0,1334.0
3721,Woodside,2016-02,1644508.0,1593.0
3722,Woodside,2016-03,1977439.0,1940.0
3723,Woodside,2016-04,1853723.0,1845.0
3724,Woodside,2016-05,1933329.0,1956.0
3725,Woodside,2016-06,1895959.0,1975.0
3726,Woodside,2016-07,1665628.0,2070.0
3727,Woodside,2016-08,1850966.0,2322.0
3728,Woodside,2016-09,1897681.0,2367.0
3729,Woodside,2016-10,1850353.0,2384.0
3730,Woodside,2016-11,1758415.0,2320.0
3731,Woodside,2016-12,1609232.0,2867.0
3732,Woodside,2017-01,1646133.0,3322.0
3733,Woodside,2017-02,1510848.0,3198.0
3734,Woodside,2017-03,1890845.0,4261.0
3735,Woodside,2017-04,1709463.0,3689.0
3736,Woodside,2017-05,1953033.0,4445.0
3737,Woodside,2017-06,1870076.0,4665.0
3738,Woodside,2017-07,1631915.0,4279.0
3739,Woodside,2017-08,1817992.0,4507.0
3740,Woodside,2017-09,1761947.0,4153.0
3741,Woodside,2017-10,1935782.0,4730.0
3742,Woodside,2017-11,1771334.0,5104.0
3743,Woodside,2017-12,1561421.0,5076.0
3744,Yorkville East,2017-01,356673.0,12448.0
3745,Yorkville East,2017-02,373529.0,10907.0
3746,Yorkville East,2017-03,480194.0,12210.0
